20260605 0630;1.34789;1.34829;1.34788;1.34825;580
20260605 0633;1.34825;1.34832;1.34795;1.34805;513
20260605 0636;1.34805;1.34805;1.34759;1.34774;475
20260605 0639;1.34774;1.34781;1.3474;1.34745;508
20260605 0642;1.34745;1.34765;1.34735;1.34765;537
20260605 0645;1.34765;1.34774;1.34764;1.34768;300
20260605 0648;1.34768;1.34768;1.34725;1.3473;452
20260605 0651;1.3473;1.3474;1.3472;1.34725;567
20260605 0654;1.34725;1.34757;1.34725;1.34756;583
20260605 0657;1.34756;1.34756;1.34732;1.34742;496
